batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
87,0,1,98.404,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,273,7,98.404,4022.3,58.7,14.9,43.8,637.6,6.24,0.0,81.82,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,274,7,98.404,4022.3,57.8,14.8,43.0,634.6,6.02,0.0,81.36,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,275,7,98.404,4022.3,56.9,14.8,42.1,636.5,5.83,0.0,80.91,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,276,7,98.404,4022.3,55.9,14.8,41.1,636.5,5.6,0.0,80.45,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,277,7,98.404,4022.3,55.1,14.9,40.2,639.0,5.39,0.0,80.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,278,7,98.404,4022.3,54.3,14.9,39.4,640.3,5.21,0.0,79.55,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,279,7,98.404,4022.3,53.4,14.9,38.5,641.8,5.02,0.0,79.09,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,280,7,98.404,4022.3,52.5,14.9,37.6,640.3,4.85,0.0,78.64,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,281,7,98.404,4022.3,51.6,15.0,36.6,640.6,4.64,0.0,78.18,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,282,7,98.404,4022.3,50.7,15.0,35.7,637.4,4.41,0.0,77.73,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,283,7,98.404,4022.3,49.8,15.0,34.8,636.9,4.26,0.0,77.27,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,284,7,98.404,4022.3,48.8,15.1,33.7,639.1,4.1,0.0,76.82,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,285,7,98.404,4022.3,47.9,15.1,32.8,635.2,3.92,0.0,76.36,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,286,7,98.404,4022.3,47.0,15.1,31.9,638.5,3.71,0.0,75.91,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,287,7,98.404,4022.3,46.1,15.1,31.0,639.3,3.52,0.0,75.45,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,288,7,98.404,4022.3,45.2,14.9,30.3,640.5,3.33,0.0,75.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,289,7,98.404,4022.3,44.1,15.0,29.1,644.2,3.1,0.0,74.55,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,290,7,98.404,4022.3,43.2,14.9,28.3,643.0,2.89,0.0,74.09,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,291,7,98.404,4022.3,42.4,14.8,27.6,644.1,2.71,0.0,73.64,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,292,7,98.404,4022.3,41.5,14.8,26.7,643.8,2.51,0.0,73.18,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,293,7,98.404,4022.3,40.6,14.8,25.8,642.3,2.3,0.0,72.73,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,294,7,98.404,4022.3,39.7,14.9,24.8,640.7,2.09,0.0,72.27,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,295,7,98.404,4022.3,38.8,14.9,23.9,640.9,1.87,0.0,71.82,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,296,7,98.404,4022.3,38.0,15.0,23.0,640.6,1.65,0.0,71.36,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,297,7,98.404,4022.3,37.1,15.0,22.1,641.7,1.48,0.0,70.91,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,298,7,98.404,4022.3,36.2,15.0,21.2,642.7,1.27,0.0,70.45,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,299,7,98.404,4022.3,35.3,15.0,20.3,642.4,1.05,0.0,70.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,300,8,98.404,4022.3,35.0,25.0,10.0,641.8,1.04,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,301,8,98.404,3883.6,34.6,25.2,9.4,643.0,1.06,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,302,8,98.404,3744.9,34.3,25.1,9.2,642.5,1.1,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,303,8,98.404,3606.2,34.1,25.1,9.0,641.9,1.06,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,304,8,98.404,3467.5,33.8,25.4,8.4,644.5,1.06,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,305,8,98.404,3328.8,33.6,25.4,8.2,644.6,1.09,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,306,8,98.404,3190.1,33.4,25.5,7.9,644.5,1.07,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,307,8,98.404,3051.4,33.1,25.3,7.8,642.8,1.03,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,308,8,98.404,2912.7,32.9,25.1,7.8,641.5,1.04,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,309,8,98.404,2774.0,32.8,25.2,7.6,642.8,0.99,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,310,8,98.404,2635.3,32.6,25.1,7.5,640.9,1.0,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,311,8,98.404,2496.6,32.4,25.0,7.4,638.4,0.99,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,312,8,98.404,2357.9,32.2,25.0,7.2,640.3,0.95,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,313,8,98.404,2219.2,32.2,25.0,7.2,641.7,0.93,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,314,8,98.404,2080.5,32.0,25.0,7.0,643.4,0.95,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,315,8,98.404,1941.8,31.8,25.1,6.7,643.0,0.96,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,316,8,98.404,1803.1,31.7,25.2,6.5,641.1,0.94,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,317,8,98.404,1664.4,31.6,25.1,6.5,638.2,0.95,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,318,8,98.404,1525.7,31.5,25.1,6.4,636.2,0.96,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,319,8,98.404,1387.0,31.5,25.1,6.4,638.2,0.97,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,320,8,98.404,1248.3,31.3,25.1,6.2,640.0,0.97,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,321,8,98.404,1109.6,31.2,25.0,6.2,641.3,1.0,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,322,8,98.404,970.9,31.2,25.0,6.2,639.7,0.98,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,323,8,98.404,832.2,31.1,25.0,6.1,640.1,0.98,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,324,8,98.404,693.5,31.0,25.1,5.9,641.9,0.96,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,325,8,98.404,554.8,31.0,25.1,5.9,641.6,0.93,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,326,8,98.404,416.1,31.0,25.1,5.9,0.0,0.92,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,327,8,98.404,277.4,30.9,25.0,5.9,0.0,0.91,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,328,8,98.404,138.7,30.9,25.1,5.8,0.0,0.92,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
87,329,8,98.404,0.0,30.8,25.2,5.6,0.0,0.9,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
